BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
200605,3,1709,200605,3,1710,211479,5509125,KANSAS,20,2006,May      ,Tornado,C,37,CRAWFORD,SGF,2006-05-03 17:09:00,CST,2006-05-03 17:10:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.1,30.0,2.0,W,FARLINGTON,2.0,W,FARLINGTON,37.6,-94.87,37.6,-94.87,,A National Weather Service storm survey revealed that a weak tornado briefly touched down in a rural section of northern Crawford County.  The tornado damaged a few trees.
200605,3,1725,200605,3,1753,211480,5509126,MISSOURI,29,2006,May      ,Tornado,C,11,BARTON,SGF,2006-05-03 17:25:00,CST,2006-05-03 17:53:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,16.0,50.0,1.0,W,OSKALOOSA,2.0,W,IRWIN,37.63,-94.62,37.58,-94.33,,"A National Weather Service storm survey revealed that a weak tornado tracked across rural sections of northern Barton County, Missouri.  The tornado touched down near the Kansas and Missouri state line and caused intermittent tree damage."
200605,3,1856,200605,3,1901,211488,5508547,MISSOURI,29,2006,May      ,Tornado,C,57,DADE,SGF,2006-05-03 18:56:00,CST,2006-05-03 19:01:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,3.0,25.0,2.0,SE,EVERTON,5.0,SE,EVERTON,37.33,-93.68,37.3,-93.65,,A National Weather Service storm survey revealed that a weak tornado produced intermittent tree damage across rural sections of southeast Dade County.  The tornado later tracked into western Greene County.
200605,3,1901,200605,3,1911,211489,5508548,MISSOURI,29,2006,May      ,Tornado,C,77,GREENE,SGF,2006-05-03 19:01:00,CST,2006-05-03 19:11:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,5.0,25.0,3.0,SW,ASH GROVE,2.0,WSW,BOIS D ARC,37.28,-93.62,37.23,-93.55,,This tornado is a continuation of the Dade County tornado.  A National Weather Service storm survey revealed that a weak tornado caused intermittent tree damage across rural sections of western Greene County.
200605,4,1347,200605,4,1350,210545,5510616,LOUISIANA,22,2006,May      ,Tornado,C,75,PLAQUEMINES,LIX,2006-05-04 13:47:00,CST,2006-05-04 13:50:00,0,0,0,0,,,LAW ENFORCEMENT,,,F0,0.2,20.0,,,BELLE CHASSE,,,BELLE CHASSE,29.87,-89.98,29.87,-89.98,,A weak tornado was observed to briefly touch down in a marsh across from the Belle Chasse Naval Air Station.
200605,4,1546,200605,4,1550,211655,5507835,TEXAS,48,2006,May      ,Tornado,C,95,CONCHO,SJT,2006-05-04 15:46:00,CST,2006-05-04 15:50:00,0,0,0,0,,,STORM CHASER,,,F0,0.3,20.0,3.0,N,VICK,3.0,N,VICK,31.4,-100.27,31.4,-100.27,,The tornado was a brief touch down that was observed by a storm chaser and a local volunteer fire fighter.
200605,4,1847,200605,4,1852,211655,5507847,TEXAS,48,2006,May      ,Tornado,C,319,MASON,SJT,2006-05-04 18:47:00,CST,2006-05-04 18:52:00,0,0,0,0,80K,,NWS STORM SURVEY,,,F0,4.0,75.0,7.0,E,MASON,10.0,ESE,MASON,30.73,-99.1,30.68,-99.07,,"The tornado damaged trees, a metal fence, and ripped some sheet metal roofing off a barn.  A hunting cabin was also destroyed."
200605,4,1904,200605,4,1908,211655,5507849,TEXAS,48,2006,May      ,Tornado,C,319,MASON,SJT,2006-05-04 19:04:00,CST,2006-05-04 19:08:00,0,0,0,0,75K,,NWS STORM SURVEY,,,F1,3.0,20.0,5.0,N,LOYAL VLY,4.0,N,LOYAL VLY,30.65,-99.0,30.63,-99.0,,The tornado produced considerable tree damage.
200605,5,1630,200605,5,1632,210329,5505205,TEXAS,48,2006,May      ,Tornado,C,305,LYNN,LUB,2006-05-05 16:30:00,CST,2006-05-05 16:32:00,0,0,0,0,0,0,GENERAL PUBLIC,,,F0,0.7,70.0,4.0,WNW,NEW HOME,3.0,WNW,NEW HOME,33.33,-101.98,33.33,-101.97,"
May 5 Severe Thunderstorm Event Summary...Another outbreak of severe thunderstorms affected parts of the west Texas South Plains region during the afternoon and evening hours of the 5th.  This activity was part of a widespread severe weather event across much of west Texas, including the Permian Basin where at least one significant tornado occurred. 

Severe convection erupted during the late afternoon hours along a warm front that was oriented west-to-east over the southern portions of the South Plains. These storms quickly evolved into supercells, and produced large hail, damaging winds, and at least four tornadoes. Although the tornadoes remained over open farmland, tornadic winds destroyed to center-pivot irrigation systems northwest of Brownfield (Terry County). This resulted in property losses of half a million dollars.

The supercellular convection evolved into a cluster of severe multicell storms by early evening as it continued to propagate eastward along the boundary. A small linear complex characterized by a mini bow-shaped radar echo produced a locally intense downburst near Lake Alan Henry in southeastern Garza County. Winds estimated to exceed 90 MPH destroyed a number of mobile homes and vehicles near the lake, and injured one resident.

Total economical losses sustained over the South Plains region during the outbreak were estimated to just under $1 million.","The public observed a tornado near the intersection of Farm to Market Roads 179 and 211 around 16:30 CST. The tornado, which developed beneath a rapidly intensifying supercell thunderstorm, remained over open farmland and no damage was reported."
200605,5,1700,200605,5,1702,210329,5505206,TEXAS,48,2006,May      ,Tornado,C,445,TERRY,LUB,2006-05-05 17:00:00,CST,2006-05-05 17:02:00,0,0,0,0,0,0,TRAINED SPOTTER,,,F0,0.7,50.0,12.0,NW,BROWNFIELD,11.0,NW,BROWNFIELD,33.3,-102.43,33.3,-102.42,"
May 5 Severe Thunderstorm Event Summary...Another outbreak of severe thunderstorms affected parts of the west Texas South Plains region during the afternoon and evening hours of the 5th.  This activity was part of a widespread severe weather event across much of west Texas, including the Permian Basin where at least one significant tornado occurred. 

Severe convection erupted during the late afternoon hours along a warm front that was oriented west-to-east over the southern portions of the South Plains. These storms quickly evolved into supercells, and produced large hail, damaging winds, and at least four tornadoes. Although the tornadoes remained over open farmland, tornadic winds destroyed to center-pivot irrigation systems northwest of Brownfield (Terry County). This resulted in property losses of half a million dollars.

The supercellular convection evolved into a cluster of severe multicell storms by early evening as it continued to propagate eastward along the boundary. A small linear complex characterized by a mini bow-shaped radar echo produced a locally intense downburst near Lake Alan Henry in southeastern Garza County. Winds estimated to exceed 90 MPH destroyed a number of mobile homes and vehicles near the lake, and injured one resident.

Total economical losses sustained over the South Plains region during the outbreak were estimated to just under $1 million.","Storm spotters observed the first in a family of three tornadoes northwest of Brownfield at 17:00 CST. The tornado reportedly moved over open farmland for two minutes, and resulted in no damage."
200605,5,1705,200605,5,1707,210329,5505207,TEXAS,48,2006,May      ,Tornado,C,445,TERRY,LUB,2006-05-05 17:05:00,CST,2006-05-05 17:07:00,0,0,0,0,0,0,TRAINED SPOTTER,,,F0,0.8,70.0,11.0,NNW,BROWNFIELD,10.0,NNW,BROWNFIELD,33.33,-102.35,33.32,-102.35,"
May 5 Severe Thunderstorm Event Summary...Another outbreak of severe thunderstorms affected parts of the west Texas South Plains region during the afternoon and evening hours of the 5th.  This activity was part of a widespread severe weather event across much of west Texas, including the Permian Basin where at least one significant tornado occurred. 

Severe convection erupted during the late afternoon hours along a warm front that was oriented west-to-east over the southern portions of the South Plains. These storms quickly evolved into supercells, and produced large hail, damaging winds, and at least four tornadoes. Although the tornadoes remained over open farmland, tornadic winds destroyed to center-pivot irrigation systems northwest of Brownfield (Terry County). This resulted in property losses of half a million dollars.

The supercellular convection evolved into a cluster of severe multicell storms by early evening as it continued to propagate eastward along the boundary. A small linear complex characterized by a mini bow-shaped radar echo produced a locally intense downburst near Lake Alan Henry in southeastern Garza County. Winds estimated to exceed 90 MPH destroyed a number of mobile homes and vehicles near the lake, and injured one resident.

Total economical losses sustained over the South Plains region during the outbreak were estimated to just under $1 million.",A second brief tornado was observed by storm spotters in rural areas northwest of Brownfield. No damage was reported.
200605,5,1709,200605,5,1716,210329,5505458,TEXAS,48,2006,May      ,Tornado,C,445,TERRY,LUB,2006-05-05 17:09:00,CST,2006-05-05 17:16:00,0,0,0,0,500K,0,TRAINED SPOTTER,,,F0,1.5,100.0,10.0,NNW,BROWNFIELD,9.0,NNW,BROWNFIELD,33.32,-102.35,33.3,-102.33,"
May 5 Severe Thunderstorm Event Summary...Another outbreak of severe thunderstorms affected parts of the west Texas South Plains region during the afternoon and evening hours of the 5th.  This activity was part of a widespread severe weather event across much of west Texas, including the Permian Basin where at least one significant tornado occurred. 

Severe convection erupted during the late afternoon hours along a warm front that was oriented west-to-east over the southern portions of the South Plains. These storms quickly evolved into supercells, and produced large hail, damaging winds, and at least four tornadoes. Although the tornadoes remained over open farmland, tornadic winds destroyed to center-pivot irrigation systems northwest of Brownfield (Terry County). This resulted in property losses of half a million dollars.

The supercellular convection evolved into a cluster of severe multicell storms by early evening as it continued to propagate eastward along the boundary. A small linear complex characterized by a mini bow-shaped radar echo produced a locally intense downburst near Lake Alan Henry in southeastern Garza County. Winds estimated to exceed 90 MPH destroyed a number of mobile homes and vehicles near the lake, and injured one resident.

Total economical losses sustained over the South Plains region during the outbreak were estimated to just under $1 million.","
Storm chasers and Skywarn storm spotters observed a third tornado northwest of Brownfield as an occluding mesocyclone produced intermittent tornadoes for more than fifteen minutes. This tornado remained on the ground for at least seven minutes, and tracked across open farmland. Two center-pivot irrigation units were destroyed, however, resulting in $500,000 in property damage."
200605,5,1805,200605,5,1805,210329,5505849,TEXAS,48,2006,May      ,Tornado,C,501,YOAKUM,LUB,2006-05-05 18:05:00,CST,2006-05-05 18:05:00,0,0,0,0,0,0,BROADCAST MEDIA,,,F0,0.1,40.0,6.0,N,PLAINS,6.0,N,PLAINS,33.25,-102.83,33.25,-102.83,"
May 5 Severe Thunderstorm Event Summary...Another outbreak of severe thunderstorms affected parts of the west Texas South Plains region during the afternoon and evening hours of the 5th.  This activity was part of a widespread severe weather event across much of west Texas, including the Permian Basin where at least one significant tornado occurred. 

Severe convection erupted during the late afternoon hours along a warm front that was oriented west-to-east over the southern portions of the South Plains. These storms quickly evolved into supercells, and produced large hail, damaging winds, and at least four tornadoes. Although the tornadoes remained over open farmland, tornadic winds destroyed to center-pivot irrigation systems northwest of Brownfield (Terry County). This resulted in property losses of half a million dollars.

The supercellular convection evolved into a cluster of severe multicell storms by early evening as it continued to propagate eastward along the boundary. A small linear complex characterized by a mini bow-shaped radar echo produced a locally intense downburst near Lake Alan Henry in southeastern Garza County. Winds estimated to exceed 90 MPH destroyed a number of mobile homes and vehicles near the lake, and injured one resident.

Total economical losses sustained over the South Plains region during the outbreak were estimated to just under $1 million.",The local broadcast media relayed reports of a brief tornado north of Plains. No damage was reported.
200605,5,1818,200605,5,1820,210377,5510419,TEXAS,48,2006,May      ,Tornado,C,165,GAINES,MAF,2006-05-05 18:18:00,CST,2006-05-05 18:20:00,0,0,0,0,0,0,STORM CHASER,,,F0,0.1,50.0,15.0,ESE,SEMINOLE,9.0,SE,SEMINOLE,32.63,-102.42,32.63,-102.55,,Trained spotters observed a brief tornado touchdown east-southeast of Seminole near the Fairview community.
200605,5,1825,200605,5,1827,210377,5510318,TEXAS,48,2006,May      ,Tornado,C,165,GAINES,MAF,2006-05-05 18:25:00,CST,2006-05-05 18:27:00,0,0,0,0,0,0,TRAINED SPOTTER,,,F0,0.1,50.0,23.0,ESE,SEMINOLE,23.0,ESE,SEMINOLE,32.58,-102.28,32.58,-102.28,,"During the late afternoon of Friday, May 5, thunderstorms developed over Lea County, New Mexico and moved northeast into portions of Gaines County.  Around 5:21 pm, a thunderstorm intensified just southwest of the community of Higginbotham and began to exhibit supercellular characteristics as the storm began to move eastward then east southeastward at around 20 mph.

As the cyclic supercell thunderstorm moved east southeast, it continued to intensify, producing golf ball to baseball hail in the northern and eastern portions of the city of Seminole.  A weak and brief tornado was photographed between 7:25 and 7:27 pm over rural areas of southeast Gaines County. Due to the limited road network in southeast Gaines County, the damage survey failed to reveal any damage in southeast Gaines County."
200605,5,1900,200605,5,1914,210377,5510316,TEXAS,48,2006,May      ,Tornado,C,317,MARTIN,MAF,2006-05-05 19:00:00,CST,2006-05-05 19:14:00,0,0,0,0,0,0,TRAINED SPOTTER,,,F2,6.1,250.0,12.0,NNW,TARZAN,12.0,NNW,TARZAN,32.47,-102.05,32.47,-102.05,,"
A tornado developed in Martin County in open fields north of County Road D4800 and east of County Road D2651.  Based on spotter reports, the tornado was visible at 8:02 pm CDT just south of CR D4800 and west of Farm to Market Road 829 (FM 829), south-southeast of Patricia.  According to spotter reports, it took on a stove-pipe like shape and continued to move to the east-southeast along FM 829.  A few minutes later, the tornado pulled an oil pump jack and well head from the ground.  The pump jack was estimated to weigh about 35,000 pounds by an oil company representative.  The well head was anchored in the ground by an additional 35,000 pounds of weight from pipe below the ground.  Southward along FM 829, four power poles were snapped four to five feet above ground and an additional six poles farther south were blown over to the east due to rear flank downdraft winds.  Another couple of minutes later, an oil heater treater weighing approximately 12,000 pounds was blown over.  The damage survey team classified the damage that occurred between 8:02pm CDT and 8:07pm CDT, when the oil heater treater was blown over, as F2 intensity damage.  After blowing over the oil heater, the tornado became rain-wrapped and crossed County Road 4600, just west of County Road D3401.  Five power poles were knocked down on County Road D3401.  Based on information received from both spotters and chasers, the tornado dissipated at 8:14pm CDT, just west of Texas Highway 137.  During the remainder of the tornado's path, it remained mainly over open country.  The damage survey team calculated the width of the tornado to be 130 yards near the end of its life.  However, the track was estimated to be between 200 and 300 yards during earlier stages of its life.  The path length was calculated to be just over six miles long."
200605,5,1902,200605,5,1905,210377,5510227,TEXAS,48,2006,May      ,Tornado,C,317,MARTIN,MAF,2006-05-05 19:02:00,CST,2006-05-05 19:05:00,0,0,0,0,0,0,TRAINED SPOTTER,,,F0,1.0,50.0,11.0,NW,TARZAN,11.0,NW,TARZAN,32.42,-102.1,32.42,-102.1,,"
Just east of Texas Highway 349, nine miles southwest of Patricia, an anticyclonic tornado developed in view of chasers and spotters.  Based on the location of the tornado in relation to the supercell, indications are that this tornado developed on the south flank of the rear flank downdraft."
200605,5,1915,200605,5,1917,211656,5509134,TEXAS,48,2006,May      ,Tornado,C,253,JONES,SJT,2006-05-05 19:15:00,CST,2006-05-05 19:17:00,0,0,0,0,,,LAW ENFORCEMENT,,,F0,0.2,20.0,5.0,SE,HAWLEY,5.0,SE,HAWLEY,32.57,-99.77,32.57,-99.77,,Law enforcement reported two brief touchdowns in a pasture near Lake Fort Phantom Hill.
200605,5,1921,200605,5,1927,210377,5510317,TEXAS,48,2006,May      ,Tornado,C,317,MARTIN,MAF,2006-05-05 19:21:00,CST,2006-05-05 19:27:00,0,0,0,0,0,0,TRAINED SPOTTER,,,F0,0.5,50.0,3.0,ESE,FLOWER GROVE,3.0,ESE,FLOWER GROVE,32.48,-101.83,32.48,-101.83,,The supercell thunderstorm produced another weaker tornado just before 8:30pm CDT.  This tornado is believed to have traveled over open country before dissipating east-southeast of the community of Flower Grove.
200605,5,1932,200605,5,1935,211656,5509205,TEXAS,48,2006,May      ,Tornado,C,417,SHACKELFORD,SJT,2006-05-05 19:32:00,CST,2006-05-05 19:35:00,0,0,0,0,,,TRAINED SPOTTER,,,F1,1.5,75.0,20.0,W,MORAN,19.0,W,MORAN,32.55,-99.52,32.55,-99.48,,A tornado uprooted a large mesquite tree and willow tree. The mesquite tree was approximately 4 feet wide at the base.
200605,5,1948,200605,5,1950,212119,5512907,TEXAS,48,2006,May      ,Tornado,C,133,EASTLAND,FWD,2006-05-05 19:48:00,CST,2006-05-05 19:50:00,0,0,0,0,,,GENERAL PUBLIC,,,F0,0.1,25.0,4.0,W,CARBON,4.0,W,CARBON,32.25,-98.9,32.25,-98.9,,Public reported a tornado west of Carbon near Pleasant Hill.  No damage was reported.  Relayed by law enforcement.
200605,5,2100,200605,5,2101,212119,5512909,TEXAS,48,2006,May      ,Tornado,C,333,MILLS,FWD,2006-05-05 21:00:00,CST,2006-05-05 21:01:00,0,0,0,0,,,TRAINED SPOTTER,,,F0,0.1,25.0,5.0,NW,MULLIN,5.0,NW,MULLIN,31.6,-98.73,31.6,-98.73,,A tornado briefly touched down in an open field; no damage was reported.
200605,5,2306,200605,5,2306,212119,5512921,TEXAS,48,2006,May      ,Tornado,C,99,CORYELL,FWD,2006-05-05 23:06:00,CST,2006-05-05 23:06:00,0,0,0,0,,,METEOROLOGIST(NON NWS),,,F0,0.1,25.0,5.0,ENE,COPPERAS COVE,5.0,ENE,COPPERAS COVE,31.17,-97.83,31.17,-97.83,,USAF forecaster reported a tornado near KGRK radar.  No damage reported.
200605,5,2308,200605,5,2309,212119,5510897,TEXAS,48,2006,May      ,Tornado,C,99,CORYELL,FWD,2006-05-05 23:08:00,CST,2006-05-05 23:09:00,0,0,0,0,,,EMERGENCY MANAGER,,,F0,0.1,25.0,5.0,SW,GATESVILLE,5.0,SW,GATESVILLE,31.38,-97.82,31.38,-97.82,,Tornado formed in open country; no damage reported.
